,title,employer,location,rating,description,salary_estimate,easy_apply,career_opportunities_rating,comp_and_benefits_rating,culture_and_values_rating,senior_management_rating,work_life_balance_rating,company_size,company_type,company_sector,company_founded,company_industry,company_revenue
501,Junior BI Analyst בחברת Fintech מצליחה,Gotfriends,Tel Aviv-Yafo,4.8 ,"מיקום: ת""א והמרכז תיאור המשרה: אנחנו מגייסים Junior BI Analyst למשפחה! מדובר בחברה שמפתחת פלטפורמת השקעה אלטרנטיבית להשקעות ולאשראי המאפשרות לחברות לספק שירותים פיננסיים מקצה לקצה, היא למעשה מציעה פתרון מלא לעסקים ותיקון של חסמים פיננסיים שנותרו ללא מענה ראוי בעולם הבנקאות המסורתי. החברה ממוקמת באיזור השרון ומשלבת מודל עבודה היברידי דרישות המשרה: חצי שנה ניסיון כ-Data Analyst תואר אקדמאי בתעשיה וניהול / כלכלה / מנהל עסקים / סטטיסטיקה",-1,0,4.1,4.6,4.1,4.5,3.7,51 to 200 Employees,Unknown,Human Resources & Staffing,-1,Staffing & Subcontracting,Unknown / Non-Applicable
502,ייעוץ טכני פתרונות אוטומציה וארכיטקטורת לתשתיות ענן IT cloud infrastructure איירפורטסיטי 198880,,Israel,-1,"We are seeking an experienced, highly motivated technologist to provide technical consulting and hands-on assistance in the areas of cloud infrastructure, automation solutions, and cloud architecture to clients.  Job requirements: • A minimum of four years' experience in IT infrastructure engineering, including at least two years of experience supporting cloud-based infrastructure• In-depth knowledge of public, private, and hybrid cloud solutions, and experience integrating public clouds into traditional networks• Assessing cloud readiness from a business and technical perspective• Having experience with at least one of the following: AWS, Azure, Google Cloud• Excellent knowledge of networking, Linux, and Windows administration• An understanding of Infrastructure as Code, using tools like CloudFormation and Terraform.• Hands-on experience with microservices and distributed application architectures, such as containers, Kubernetes, and/or serverless.• Exceptional verbal and written communication skills, with a focus on customer service.• Certifications: AWS Certified Solutions Architect Professional or GCP Professional• data engineer or Microsoft Azure Architect Design.",-1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
503,חברת סטארטאפ בתחום של AI בעולם האנרגיה מגייסת Junior Data Scientist,Gotfriends,Tel Aviv-Yafo,4.8 ,"מיקום: ת""א והמרכז תיאור המשרה: החברה מפתחת מודלים סטטיסטיים ומתמטיים מבוססי טכנולוגיות AI להיצע וחיזוי התנהגות שוק החשמל בארה""ב. המטרה היא לעשות ניתוח לאופן שבו אנרגיה נסחרת בארצות הברית באמצעות כלי AI. החברה מונה כ- 27 עובדים, קיימים 6 שנים. מהות התפקיד: עבודה בצוות מחקר שרוב האנשים בוגרי תואר שני ושלישי, להתעסק עם סוגי Data שונים, Machine Learning, פיתוח ב-Python. בנייה של ריפורטים, דאשבורדים. מעניין? הגש/י קורות חיים דרישות המשרה:",-1,0,4.1,4.6,4.1,4.5,3.7,51 to 200 Employees,Unknown,Human Resources & Staffing,-1,Staffing & Subcontracting,Unknown / Non-Applicable
504,Junior Monetization Analyst,Investing,Tel Aviv-Yafo,3.6 ,"Investing.com, the leading global financial news & data platform, is on the lookout for a Junior Monetization Analyst to join our team and create, analyze, and optimize large-scale campaigns. Please note this is a part-time student position (60% - 3 days a week - on-site). What you’ll be doing: Conduct research and analysis of monetization data Analyze and recommend new ways to optimize and maximize profitability and ROI Build and maintain strategic relationships with key partners Collaborate with different team members within the department to deliver and execute successful marketing campaigns    Employment Type: Employee",-1,1,3.0,3.4,3.1,3.1,3.6,201 to 500 Employees,Company - Private,Media & Communication,2007,Publishing,Unknown / Non-Applicable
505,Algorithms Intern – Student Role,Pulsenmore,Ramat Gan,-1,"Pulsenmore is an emerging leader in connected, patient-driven home ultrasound. We are on a mission to dramatically improve access to care while increasing convenience and efficiency for payers, providers, and patients. The algorithms team is a versatile software team responsible for various applications in the company. We employ a variety of techniques like image processing, statistics and probability, and machine learning to improve the experience and quality of ultrasound scans. We are looking for a motivated student with programming capabilities to join our team.  Requirements:    Responsibilities:",-1,1,5.0,5.0,5.0,5.0,5.0,1 to 50 Employees,Company - Public,-1,-1,-1,Unknown / Non-Applicable
506,DATA ANALYST,Horizon Technologies,Ramat Gan,3.5 ,"DATA ANALYST?? אנחנו מחפשים אותך!!!  כאנאליסט תעזור ותתמוך בבניה וניהול מוצרי הליבה הדיגיטליים, תוך תמיכה בהמשכיות עסקית ,צמיחת החברה וסיפוק מענה לצרכי הלקוחות.  תחומי אחריות:  ניתוח אנליטי שוטף של שכבות מידע (פאנלים) אנליטיות ומכלול מקורות המידע עבודה מול מערכות מידע בהגדרת הדרישות של שכבות מידע חדשות, אפיון וביצוע בדיקות לווידוא שלמות ואיכות נתונים שימוש בכלים טכנולוגיים שונים לחקר נתונים ויצירת תובנות אנליטיות, דוחות ודשבורדים עבודה מול אגפים עסקיים – ליווי, הכוונה ושיתוף בתוצרים ובתובנות",-1,0,3.3,3.3,3.0,3.1,2.9,201 to 500 Employees,Company - Private,Management & Consulting,-1,Business Consulting,$25 to $100 million (USD)
507,223546 Senior Embedded Firmware Engineer – Wearable Tracking IoT Devices,,Israel,-1,"תיאור המשרהWe are seeking for a talented Senior Eembedded Firmware Engineer, with specialization in Wearable Tracking IoT Devices, to join our hardware team.  The ideal candidate will have experience in designing and developing firmware for wearable tracking IoT devices, and proficiency in LTE, BLE, and WiFi protocols.  Responsibilities: Design, develop, and maintain embedded firmware for wearable tracking IoT devices.- Work closely with hardware engineers to ensure the firmware is optimized for hardware performance and functionality.- Develop and implement software algorithms for data collection, storage, and analysis.- Test and debug firmware to ensure product reliability and stability.- Collaborate with cross-functional teams to deliver high-quality products on time.  The position is located in Shefayim (Working from company offices only. No hybrid model).  full time, Sunday-Thursday, 09:00-18:00.* משרה מס׳ #223546 מיועדת לגברים ונשים כאחד",-1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
508,Data Scientist,Ping Identity,Petah Tikva,4.2 ,"At Ping Identity, we believe in making digital experiences both secure and seamless for all users, without compromise. We call this digital freedom. And it's not just something we provide our customers. It's something that inspires our company. People don't come here to join a culture that's built on digital freedom. They come to cultivate it. Our intelligent, cloud identity platform lets people shop, work, bank, and interact wherever and however they want. Without friction. Without fear. While protecting digital identities is at the core of our technology, protecting individual identities is at the core of our culture. We champion every identity. One of our core values, Respect Diversity, reminds us to celebrate differences so you are empowered to bring your authentic self to work. You Will: You Have: Our Benefits:",-1,0,4.2,4.1,4.4,4.1,4.3,1001 to 5000 Employees,Company - Public,Information Technology,2002,Enterprise Software & Network Solutions,$100 to $500 million (USD)
509,R&D Intern,Teva Pharmaceuticals,Netanya,3.7 ,"R&D Intern Date: Aug 9, 2023 Location: Netanya, Israel, 1 Company: Teva Pharmaceuticals Job Id: 50529 Who we are Together, we’re on a mission to make good health more affordable and accessible, to help millions around the world enjoy healthier lives. It’s a mission that bonds our people across nearly 60 countries and a rich, diverse variety of nationalities and backgrounds. Working here means working with the world’s leading manufacturer of generic medicines, and the proud producer of many of the products on the World Health Organization’s Essential Medicines List. Today, at least 200 million people around the world take one of our medicines every single day. An amazing number, but we’re always looking for new ways to continue making a difference, and new people to make a difference with.",-1,0,2.9,3.6,3.0,2.7,3.2,10000+ Employees,Company - Public,Pharmaceutical & Biotechnology,1901,Biotech & Pharmaceuticals,$10+ billion (USD)
510,Associate/Consultant - Cybersecurity,Boston Consulting Group,Tel Aviv-Yafo,4.4 ,"Who We Are  Boston Consulting Group partners with leaders in business and society to tackle their most important challenges and capture their greatest opportunities. BCG was the pioneer in business strategy when it was founded in 1963. Today, we help clients with total transformation-inspiring complex change, enabling organizations to grow, building competitive advantage, and driving bottom-line impact.  To succeed, organizations must blend digital and human capabilities. Our diverse, global teams bring deep industry and functional expertise and a range of perspectives to spark change. BCG delivers solutions through leading-edge management consulting along with technology and design, corporate and digital ventures—and business purpose. We work in a uniquely collaborative model across the firm and throughout all levels of the client organization, generating results that allow our clients to thrive.   BCG''s Tech and Digital Advantage (TDA) practice focuses on helping clients deliver competitive advantage and business superior performance through the use of data, technology and digital. TDA is the fastest growing practice at BCG and at the heart of the strategic impact we have with our clients. Our consultants and experts globally work across all industries and provide deep experience and expertise across a number of topics including: * Digital Transformation * Data & Digital Platforms * Software & Agile * Digitizing the Tech Function",-1,0,4.4,4.5,4.3,4.1,3.1,10000+ Employees,Company - Private,Management & Consulting,1963,Business Consulting,$5 to $10 billion (USD)
511,Data Analyst,Peroptyx,Israel,2.3 ,"For thousands of years, maps have provided humans with the knowledge they need to make decisions. As a Maps Evaluator, you will have the opportunity to provide ground truth for your town, city or country. At Peroptyx, we are looking for Data Analysts who will review mapping data for digital mapping applications. Your research capabilities will validate and ensure that the navigation of certain routes are accurate and safe. As part of this role you will verify that business names and opening hours are correct. You will check that the distance from a starting point to an end destination is listed accurately resulting in better user experiences. With this job you can plan your days around this highly flexible working schedule, work weekends or late evenings, all from the comfort of your own office. The flexibility of our roles minimizes the impact on your daily routine.",-1,0,2.5,1.7,2.3,4.0,4.3,1 to 50 Employees,Company - Private,Information Technology,2018,Internet & Web Services,Unknown / Non-Applicable
512,"AI Product Analyst student for Artificial Intelligence Group, Intel",INTEL,Petah Tikva,4.2 ,"Job Description  The AI Solutions Group is Intel's internal AI group. It is a global team of over 200 experts that uses AI to upgrade and transform Intel's critical operations. The group develops and deploys AI solutions across the company, from processor architecture and design, through manufacturing to sales. This yields both more then 1B of annual value for Intel and better products for its customers. Our AI Product Analysts Intel's AI product experts are essentially rock stars-they combine deep AI knowledge with product management best practices to create innovative and high value AI based products at scale. Our AI product experts engage with our customers to identify high business value problems that can be solved using AI, defining creative and high-end solutions that our data scientists and machine learning engineers can create. They also conduct deep data analysis using state-of-the-art technologies, collaborating with our data scientists to identify, create and evaluate the best algorithms to solve problems. Working diligently with our customers, our product analysts help implement and drive the highest business value possible from our solutions.               Intel's Information Technology Group (IT) designs, deploys and supports the information technology architecture and hardware/software applications for Intel. This includes the LAN, WAN, telephony, data centers, client PCs, backup and restore, and enterprise applications. IT is also responsible for e-Commerce development, data hosting and delivery of Web content and services.  All qualified applicants will receive consideration for employment without regard to race, color, religion, religious creed, sex, national origin, ancestry, age, physical or mental disability, medical condition, genetic information, military and veteran status, marital status, pregnancy, gender, gender expression, gender identity, sexual orientation, or any other characteristic protected by local law, regulation, or ordinance.  We offer a total compensation package that ranks among the best in the industry. It consists of competitive pay, stock, bonuses, as well as, benefit programs which include health, retirement, and vacation. Find more information about all of our Amazing Benefits here: https://www.intel.com/content/www/us/en/jobs/benefits.html  This role will be eligible for our hybrid work model which allows employees to split their time between working on-site at their assigned Intel site and off-site.",-1,0,4.0,4.0,4.2,3.7,4.1,10000+ Employees,Company - Public,Information Technology,1968,Computer Hardware Development,$10+ billion (USD)
513,Junior Data Scientist בחברת Start Up ממומנת ורווחית בתחום ה-AI,Gotfriends,Tel Aviv-Yafo,4.8 ,"מיקום: ת""א והמרכז תיאור המשרה: אנחנו מגייסים Junior Data Scientist למשפחה! מדובר בחברה ממומנת ורווחית בתחום ה-AI, שמפתחת מודלים סטטיסטיים ומתמטיים מבוססי טכנולוגיות AI להיצע וחיזוי התנהגות שוק החשמל בארצות הברית. המטרה היא לעשות ניתוח לאופן שבו אנרגיה נסחרת בארצות הברית. כחלק מה-Stack הטכנולוגי עובדים עם ML, Python, ניתוח Data הקשור לעונות השנה. החברה ממוקמת בתל אביב בקו רכבת. נשמח לקבל את קורות החיים שלך! דרישות המשרה:",-1,0,4.1,4.6,4.1,4.5,3.7,51 to 200 Employees,Unknown,Human Resources & Staffing,-1,Staffing & Subcontracting,Unknown / Non-Applicable
514,Python student,BrandShield,Herzliya,2.6 ,"About The Position BrandShield is looking for Python student to our great R&D team: In your role you will have the opportunity to work on different projects and gain broad exposure to the security and brand protection industry. From day one, you'll be involved in high-profile projects. You will use your technical skills to support colleagues in automating workflows, extract data from different sources and maintain code. Requirements Strong proficiency in Python",-1,0,2.3,2.0,3.0,2.0,2.3,1 to 50 Employees,Company - Private,-1,-1,-1,Unknown / Non-Applicable
515,Data Analyst - Student Position,Outbrain,Netanya,4.0 ,"We are Outbrain.  We're one of the world's largest content recommendation platforms, delighting audiences with engaging, personalized content recommendations while serving as the primary engagement partner and platform for the world's top digital media companies. Outbrain is looking for a doer, dedicated, organized, self-learner Data analyst student to join our supply data team. As with any Outbrain employee, we're looking for someone who is resourceful, bright, proactive, works well independently and as part of a team, and who will be passionate about what she or he does. For this position, we are looking for a highly motivated student, eager to learn with excellent analytical and problem-solving skills. If you want to be part of a dynamic, professional team with high standards and great atmosphere – Your place is with us!",-1,1,3.8,3.2,4.1,3.6,4.2,501 to 1000 Employees,Company - Public,Information Technology,2006,Internet & Web Services,Unknown / Non-Applicable
516,מהנדס/ת מערכת לחברת מדיקל מובילה,,Israel,-1,"Develop Mechanical & Multidisciplinary modules from the initial concept to release as a part of the R&D department, with reference to medical device standards.  Create system and modules design specifications and requirements, translating user needs to technical requirements.  Create design and transfer to production documentation (DHFDMR) following procedural development of medical products (Design Control).  Responsible for creating and maintaining RMF (Risk Management File).  Point of contact for R&D subcontractor’s activities: DR’s, Integration & Implementation in company products.Responsible for creating and maintaining RMF (Risk Management File).  top-level architecture, new technologies implementation, define performance goals and tests, serviceability, interfaces specs, design to assembly and cost, human factors design.  Responsible for product integration, reliability, qualification, environmental and safety tests in external LAB and in-house.  Perform RCA (Root Cause Analysis) and drive outcoming system technical solutions to implementation through tests and data.  Technical Leadership across project scope and the various company functions and resources.  Support and cooperate with company departments (Regulatory, Service, Manufacturing, Engineering, Quality, and Marketing), being responsible for their early involvement during system design processes. Preparation of Risk Analysis and FMEA for system elements according to QMS.  Lead system process validation activities.  Availability to travel abroad and domestically.",-1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
517,Data Analyst- Part time,Anchor Fintech,Tel Aviv-Yafo,-1,"Product Tel Aviv Intermediate Part-time  DESCRIPTION We are currently seeking a highly-skilled, experienced, and resourceful part-time Data Analyst to join our team. This opportunity is ideal for a student who has significant prior experience in the field and is passionate about using data to drive decision-making and business performance.",-1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
518,Security Researcher: Intern Opportunities,Microsoft,Tel Aviv-Yafo,4.3 ,"Every year, we welcome thousands of university students from every corner of the world to join Microsoft. You bring your aspirations, talent, potential—and excitement for the journey ahead.  At Microsoft, Interns work on real-world projects in collaboration with teams across the world, while having fun along the way. You’ll be empowered to build community, explore your passions and achieve your goals. This is your chance to bring your solutions and ideas to life while working on cutting-edge technology. The internship is designed not only for you to do great work with the opportunity to learn and grow, but to experience our culture full of diverse community connection, executive engagement, and memorable events.  We’re a company of learn-it-alls rather than know-it-alls and our culture is centered around embracing a growth mindset, a theme of inspiring excellence, and encouraging teams and leaders to bring their best each day. Does this sound like you? Learn more about our cultural attributes.          Microsoft is an equal opportunity employer. Consistent with applicable law, all qualified applicants will receive consideration for employment without regard to age, ancestry, citizenship, color, family or medical care leave, gender identity or expression, genetic information, immigration status, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran or military status, race, ethnicity, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable local laws, regulations and ordinances. If you need assistance and/or a reasonable accommodation due to a disability during the application process, read more about requesting accommodations.",-1,0,4.1,4.1,4.3,3.9,4.1,10000+ Employees,Company - Public,Information Technology,1975,Computer Hardware Development,$10+ billion (USD)
519,223546 Senior Embedded Firmware Engineer – Wearable Tracking IoT Devices,,Israel,-1,"תיאור המשרהWe are seeking for a talented Senior Eembedded Firmware Engineer, with specialization in Wearable Tracking IoT Devices, to join our hardware team.  The ideal candidate will have experience in designing and developing firmware for wearable tracking IoT devices, and proficiency in LTE, BLE, and WiFi protocols.  Responsibilities: Design, develop, and maintain embedded firmware for wearable tracking IoT devices.- Work closely with hardware engineers to ensure the firmware is optimized for hardware performance and functionality.- Develop and implement software algorithms for data collection, storage, and analysis.- Test and debug firmware to ensure product reliability and stability.- Collaborate with cross-functional teams to deliver high-quality products on time.  The position is located in Shefayim (Working from company offices only. No hybrid model).  full time, Sunday-Thursday, 09:00-18:00.* משרה מס׳ #223546 מיועדת לגברים ונשים כאחד",-1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
520,Data Analyst - Student,Apiiro,Tel Aviv-Yafo,4.7 ,"What We're About We're an experienced and diverse team focused on solving one of the biggest challenges Chief Information officers and Chief Information Security Officers have - allowing development teams to move fast without compromising on security controls and risk management. we're looking for strong and fun people to join us and take a significant part in shaping our technology, product, and culture.  What You're About You are a second year computer science/electrical engineering student who is available for 60% part time work. You have strong communication skills, both Hebrew and English. You are passionate about technology and love working in a team. Being a part of an innovative and growing startup company is exactly what you're looking for! Prior experience is great but not required.",-1,1,4.2,4.4,4.5,4.6,4.4,51 to 200 Employees,Company - Private,Information Technology,2019,Software Development,Unknown / Non-Applicable
521,דרוש/ה מהנדס/הנדסאי/ת תוכנה/מערכות מידע,,Israel,-1,"חברת Wise Systems העוסקת בפיתוח והטמעת מערכות ארגוניות גדולות מעל ל-30 שנה מחפשת אנשי פיתוח. בעקבות כניסה לשווקים חדשים ופרויקטים בארץ ובחו""ל בהיקפים רחבים אנו מתרחבים. דרוש/ה מהנדס/הנדסאי/ת תוכנה/מערכות מידע: תיאור התפקיד: השתלבות בצוות פיתוח למערכות מידע כוללות בהיקף גדול ובטכנולוגיה מתקדמת הכוללת פיתוח והקמת מודולים למערכות אירגוניות מתקדמות,עבודה מול בסיסי נתונים גדולים קרי(Big Data),קישוריות לאפליקציות בטלפונים חכמים ועוד. התפקיד מאתגר ודורש עבודה מול לקוחות וראייה כוללת.",-1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
522,ייעוץ טכני פתרונות אוטומציה וארכיטקטורת לתשתיות ענן IT cloud infrastructure איירפורטסיטי 198880,,Israel,-1,"We are seeking an experienced, highly motivated technologist to provide technical consulting and hands-on assistance in the areas of cloud infrastructure, automation solutions, and cloud architecture to clients.  Job requirements: • A minimum of four years' experience in IT infrastructure engineering, including at least two years of experience supporting cloud-based infrastructure• In-depth knowledge of public, private, and hybrid cloud solutions, and experience integrating public clouds into traditional networks• Assessing cloud readiness from a business and technical perspective• Having experience with at least one of the following: AWS, Azure, Google Cloud• Excellent knowledge of networking, Linux, and Windows administration• An understanding of Infrastructure as Code, using tools like CloudFormation and Terraform.• Hands-on experience with microservices and distributed application architectures, such as containers, Kubernetes, and/or serverless.• Exceptional verbal and written communication skills, with a focus on customer service.• Certifications: AWS Certified Solutions Architect Professional or GCP Professional• data engineer or Microsoft Azure Architect Design.",-1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
523,Data and Insights Analyst,OGC Global,Tel Aviv-Yafo,5.0 ,"OGC is a boutique research and consulting agency specializing in data-driven strategy, quantitative analytics, and Customer Experience (CX) program design and optimization. We work with some of the world’s largest organizations across a variety of industries, including Financial Services, Specialty Retail, Telecommunications, Hospitality and Software, helping them to gain a deep understanding of their customers, develop actionable insights, and improve business processes.  We are seeking a full-time Data and Insights Analyst to join our team and support the development and execution of both our CX and Market research practices. This role provides a great opportunity for a curious, self-starter to become part of a high-performing team, and implement a hands-on approach to data exploration, manipulation, and database extraction automation. This will help our clients with mapping and documenting various data structures and platforms, eventually creating a curated, more approachable pattern of data retrieval. This is a full time position based in our Tel Aviv office with a hybrid work model.",-1,1,5.0,4.5,5.0,5.0,5.0,1 to 50 Employees,Company - Public,-1,-1,-1,Unknown / Non-Applicable
524,"Student Researcher, 2023",Google,Tel Aviv-Yafo,4.5 ,"Participation in this program requires that you are located in Israel for the duration of the engagement.  To start the application process, you will need an updated CV or resume and a current unofficial or official transcript in English (PDFs preferred). Please ensure your anticipated graduation dates (in MM/YY) and any proficiency in coding languages are listed on the resume. Please complete your application before December 29, 2023. Minimum qualifications: Currently pursuing a Bachelor’s, Master’s, or PhD degree in Computer Engineering, Computer Science, Electrical Engineering, Math, or related technical field.       Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form.",-1,0,4.2,4.4,4.3,4.0,4.2,10000+ Employees,Company - Public,Information Technology,1998,Internet & Web Services,$10+ billion (USD)
525,DevOps מהבית לחברת סטארטאפ שעתידה לעבור למשרדים קרובים לרכבת בתל אביב,,Israel,-1,"DevOps לחברת סטארטאפ מצוינת שעובדת כיום במתכונת מהבית ועתידה לעבור למשרדים קרובים לרכבת בתל אביבבתקופה זו אנחנו עובדים מהבית, ובחודשים הקרובים מתכננים מעבר למשרדים בקרבת קו רכבת, תל אביב.אם זהו זמן לשינוי גם אצלך, נשמח להכיר. אנחנו חברת סטארט-אפ אשר עוסקת בבניית פלטפורמה שמביאה את 3 השחקנים לפלטפורמה אחת - החברות הציבוריות, המשקיעים והבנקים. מחפשים DevOps מנוסה לתפקיד עם הרבה השפעה ואחריות!מונים 10 עובדים בארץ ו- 25 בעולם.הStack הטכנולוגי כולל- Spring, Microservices, AWS, עבודה עם Data",-1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
526,Junior BI Analyst בחברת Fintech מצליחה,Gotfriends,Tel Aviv-Yafo,4.8 ,"מיקום: ת""א והמרכז תיאור המשרה: אנחנו מגייסים Junior BI Analyst למשפחה! מדובר בחברה שמפתחת פלטפורמת השקעה אלטרנטיבית להשקעות ולאשראי המאפשרות לחברות לספק שירותים פיננסיים מקצה לקצה, היא למעשה מציעה פתרון מלא לעסקים ותיקון של חסמים פיננסיים שנותרו ללא מענה ראוי בעולם הבנקאות המסורתי. החברה ממוקמת באיזור השרון ומשלבת מודל עבודה היברידי דרישות המשרה: חצי שנה ניסיון כ-Data Analyst תואר אקדמאי בתעשיה וניהול / כלכלה / מנהל עסקים / סטטיסטיקה",-1,0,4.1,4.6,4.1,4.5,3.7,51 to 200 Employees,Unknown,Human Resources & Staffing,-1,Staffing & Subcontracting,Unknown / Non-Applicable
527,HR data analyst לאגף משאבי אנוש ת”א 234790,,Israel,-1,"לארגון גדול, דרוש/ה HR data analyst לאגף משאבי אנוש.  בניית מדדים ואנליזות תומכות קבלת החלטות וזיהוי תהליכי מיקרו ומאקרו פנים ארגוניים בתחום המשאב האנושי באמצעות ניתוח נתוני HR כגון ניתוח נתוני הגיוס, השמה, עזיבות ופרישות, דפוסי נוכחות והיעדרויות , תפוקתיות ומדדי משאבי אנוש רלוונטיים נוספים.  מלאה- 8.5 שעות ביום, 5 ימים בשבוע.נכונות לשעות נוספות לפי הצורך",-1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
528,Data Analyst,Outbrain Inc.,Netanya,4.0 ,"We are Outbrain.  We’re one of the world’s largest content recommendation platforms, delighting audiences with engaging, personalized content recommendations while serving as the primary engagement partner and platform for the world’s top digital media companies. Outbrain is looking for a doer, dedicated, organized, self-learner Data analyst student to join our supply data team. As with any Outbrain employee, we're looking for someone who is resourceful, bright, proactive, works well independently and as part of a team, and who will be passionate about what she or he does. For this position, we are looking for a highly motivated student, eager to learn with excellent analytical and problem-solving skills. If you want to be part of a dynamic, professional team with high standards and great atmosphere – Your place is with us!",-1,0,3.8,3.2,4.1,3.6,4.2,501 to 1000 Employees,Company - Public,Information Technology,2006,Internet & Web Services,Unknown / Non-Applicable
529,דרוש/ה מנהל/ת תחום Data &analytics- 1892 ניסיון בפיתוח BI איירפורטסיטי 199713,,Israel,-1,"לחברה גלובאלית ומובילה דרוש/ה מנהל/ת תחום Data &analytics!במסגרת התפקיד: בנית אסטרטגית הדאטה ותוכנית הוצאתה לפועל.ניהול של שני אנשי צוותאחריות על תובנות BI כבסיס לקבלת החלטות עסקיות, תוך שימוש בניתוחים מתקדמים ושימוש במגוון בסיס נתונים.הבנה עמוקה ומשמעותית של צרכי הארגון ובניית אסטרטגיית עבודה בהתאם לצרכי אלו, תוך מתן ערך מוסף.אחריות על ניתוח נתונים לטובת שיפור תהליכים עסקיים קיימים ותהליכים הקשורים לתובנות לצורך יעילות.אחריות על יצירת פתרונות אנליטיים על מנת לענות על שאלות עסקיות.בניית פתרונות ניתוח שמשפיעים באופן משמעותי על העסק ומניעים ליתרון תחרותי בשוק, תוך שיתוף פעולה הולם עם שווקים אחרים וצוותים גלובליים.",-1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
530,Product Manager בחברת סטארט-אפ,,Israel,-1,"חברת סטארט-אפ מרשימה אשר גייסה SEED של 4.5M דולר.מפתחים כלי DevOps, מדובר בפלטפורמת SaaS אשר נותנת מענה ופתרון לכל הקשור לניהול, תחזוקה ופיתוח של שכבת ה-Data בסביבת Production.כחלק מה-Stack הטכנולוגי עובדים עם AWS, Microservices, ו-APIיושבים בתל אביב, ליד קו רכבת ומשלבים מודל עבודה היברידי גמיש.",-1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
531,Senior Cyber Data Analyst בחברה בתחום ה-Cyber ההגנתי משרה חמה,,Israel,-1,"מהות התפקיד- כתיבת סקריפטים ב-Python עבודה עם Pandas, NumPy. כתיבת שאילתות SQL ברמת ג'וינים, שליפות. עבודה מול Snowflake, PostgreSQL.יושבים בתל אביב, ליד קו רכבת ומשלבים מודל עבודה היברידי גמיש.",-1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
532,Transcription & Data Labeling Part-time Position (CHINESE),Gong.io Inc.,Tel Aviv-Yafo,4.2 ,"Transcription & Data Labeling Part-time Position (Chinese) Gong is one of Israel’s most valued private software companies! At Gong we are building new-generation, machine learning based software that automates big parts of customer-facing roles by “understanding” their conversations and related work. As a key ingredient of our technology is labeled data that drives our AI based algorithms, we are looking for someone to take on data annotation, transcription and validation tasks to support our Data Science team. Requirements: Native in spoken/written Chinese Exceptional listening, grammar, and typing skills Meticulous and detail-oriented Able to maintain sharp focus, even on repetitive tasks Flexibility Contractor - invoice is required Remote work 4 to 6 months project",-1,0,3.9,4.1,4.3,4.0,3.9,1001 to 5000 Employees,Company - Private,Information Technology,2015,Enterprise Software & Network Solutions,Unknown / Non-Applicable
533,חברת סטארטאפ בתחום של AI בעולם האנרגיה מגייסת Junior Data Scientist,Gotfriends,Tel Aviv-Yafo,4.8 ,"מיקום: ת""א והמרכז תיאור המשרה: החברה מפתחת מודלים סטטיסטיים ומתמטיים מבוססי טכנולוגיות AI להיצע וחיזוי התנהגות שוק החשמל בארה""ב. המטרה היא לעשות ניתוח לאופן שבו אנרגיה נסחרת בארצות הברית באמצעות כלי AI. החברה מונה כ- 27 עובדים, קיימים 6 שנים. מהות התפקיד: עבודה בצוות מחקר שרוב האנשים בוגרי תואר שני ושלישי, להתעסק עם סוגי Data שונים, Machine Learning, פיתוח ב-Python. בנייה של ריפורטים, דאשבורדים. מעניין? הגש/י קורות חיים דרישות המשרה:",-1,0,4.1,4.6,4.1,4.5,3.7,51 to 200 Employees,Unknown,Human Resources & Staffing,-1,Staffing & Subcontracting,Unknown / Non-Applicable
